code	producer_version_id	lc	product_name_ar	product_name_cs	product_name_da	product_name_de	product_name_en	product_name_es	product_name_fi	product_name_fr	product_name_it	product_name_nl	product_name_no	product_name_pl	product_name_pt	product_name_ro	product_name_ru	product_name_sv	abbreviated_product_name_fr	generic_name_da	generic_name_de	generic_name_en	generic_name_es	generic_name_fi	generic_name_fr	generic_name_hu	generic_name_it	generic_name_nl	generic_name_no	generic_name_pl	generic_name_pt	generic_name_ro	generic_name_ru	generic_name_sv	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_de	origin_en	origin_fr	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_cs	ingredients_text_da	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fi	ingredients_text_fr	ingredients_text_hu	ingredients_text_it	ingredients_text_nl	ingredients_text_no	ingredients_text_pl	ingredients_text_pt	ingredients_text_ro	ingredients_text_sv	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kj_prepared_value	energy-kj_prepared_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	monounsaturated-fat_value	monounsaturated-fat_unit	gondoic-acid_value	gondoic-acid_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	lactose_value	lactose_unit	serum-proteins_value	serum-proteins_unit	vitamin-a_value	vitamin-a_unit	vitamin-d_value	vitamin-d_unit	vitamin-c_value	vitamin-c_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	vitamin-b12_value	vitamin-b12_unit	biotin_value	biotin_unit	pantothenic-acid_value	pantothenic-acid_unit	bicarbonate_value	bicarbonate_unit	potassium_value	potassium_unit	chloride_value	chloride_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	caffeine_value	caffeine_unit	ph_value	ph_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_2_quantity_per_unit	packaging_2_weight_measured	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	packaging_4_shape	packaging_4_material	packaging_5_shape	packaging_6_shape	packaging_7_shape	packaging_7_material	packaging_7_recycling	conservation_conditions_fr	preparation_fr	nutriscore_score_producer	nutriscore_grade_producer	customer_service_fr	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
5060081113506		en					Vegan Chocolate Ice Cream															Vegan chocolate flavoured ice cream with sugar and sweeteners													460ml	100ml	Card-pot	en:card-pot	Jude's	jude-s		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice cream tubs	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-tubs	Vegetarian, Vegan, With sweeteners, Low calorie	en:vegetarian,en:vegan,en:with-sweeteners,en:low-calorie	United Kingdom	en:united-kingdom	Sainsbury's	sainsbury-s	0							United Kingdom	united-kingdom						Water, soluble corn fibre, sweeteners  (erythritol, steviol glycosides), cocoa powder (5%), sugar, glucose syrup, coconut powder (2%) (coconut milk powder (65%), maltodextrin, thickener (modified corn starch)), coconut oil, vegetable proteins (pea, rice), rice starch, emulsifier (mono - and diglycerides of fatty acids), stabilisers (locust bean gum, guar gum), natural flavourings, Bourbon vanilla extract, salt.														Eggs, Milk, Nuts, Peanuts	en:eggs,en:milk,en:nuts,en:peanuts		100g	100g	306	kJ			73	kcal			3	g			2.5	g			11.1	g			5.4	g					0.9	g			0.08	g			0.032	g					306	kJ																																																								en:pot																											https://www.judes.com/products/ice-cream	en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	c	3	b	72		39509	-5	-10	0	0																App - yuka, Apps, App - Horizon, App - Open Food Facts
4056489335719		en					Lidl Deluxe Gingerbread Dairy Ice Cream																														Card-pot	en:card-pot	Lidl deluxe	lidl-deluxe						United Kingdom	en:united-kingdom			0																															100g	100g																																																																																																		en:pot																															unknown			unknown				-5	-10	0	0																App - Horizon, Apps
5060346830773		en					London Ice Tea																														Pet-bottle	en:pet-bottle	Harry bromptons	harry-bromptons						United Kingdom	en:united-kingdom			0																															100g	100g					14	kcal			0	g			0	g			3.6	g			3.6	g					9	g			0	g			0	g					14	kcal																																																								en:bottle	en:pet-polyethylene-terephthalate																														unknown			unknown				-5	-5	0	0																App - yuka, Apps, App - Horizon
00821203		en					Prince Polo XXL Smak Orzechowy																												50 g				Prince Polo	prince-polo		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams			Belgium, France, Spain, United Kingdom	en:belgium,en:france,en:spain,en:united-kingdom			0																															100g	100g																																																																																																																														en:ice-cream	en:milk-and-dairy-products,en:ice-cream		unknown			b	67	1	39509	-5	-15	1	0																
4064900006490		en					Kum Pod K1 Ice Pencil Sharpener																																Kum Pod	kum-pod						United Kingdom	en:united-kingdom			0																															100g	100g																																																																																																																																	unknown			unknown		1		-5	-15	1	0																App - Horizon, Apps
00296656		en					Cookies & Cream Ice Cream																														Pp-tub	en:pp-tub	Sainsbury's, Sainsburys	sainsbury-s,sainsburys						United Kingdom	en:united-kingdom	Sainsbury's	sainsbury-s	0																															100g	100g																																																																																																			en:pp-polypropylene																														unknown			unknown				-5	-8	0	0																App - Horizon, Apps
00402293		en					Mince Pie Ice Cream																																							United Kingdom	en:united-kingdom			0																															100g	100g					236	kcal			13.6	g			8.3	g			24.8	g			20.8	g					3.5	g			0.15	g			0.06	g					236	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - yuka, Apps
4056489267331		en					Mixed berries with a fruity sauce															Mixed berries ice cream on stick with a fruity sauce													3 x 110 ml	73 g, 110 ml			Gelatelli,Lidl	gelatelli,lidl		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice creams on stick	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-creams-on-stick			United Kingdom	en:united-kingdom	Lidl	lidl	0																															100g	100g	604	kJ			143	kcal			2.5	g			2.2	g			27.5	g			23.1	g					1.7	g			0.06	g			0.024	g					604	kJ																																																																																				en:ice-cream	en:milk-and-dairy-products,en:ice-cream		unknown	c	7	b	67	1	39509	-5	-15	1	0																App - yuka, Apps
3415581152128		en					cookies & cream																												500ml (415g)	83g	Pp-tub	en:pp-tub	Häagen-dazs	haagen-dazs		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams	Made in France	en:made-in-france	United Kingdom	en:united-kingdom			0							France	france	FR 62.817.030 EC	fr-62-817-030-ec																					100g	100g	1095	kJ							17.1	g			10.8	g			22.7	g			20.1	g			0.2	g	4.4	g			0.21	g			0.084	g					1095	kJ																																																									en:pp-5-polypropylene																											en:ice-cream	en:milk-and-dairy-products,en:ice-cream		unknown	d	17	b	74		39509	-5	-8	0	0																App - Horizon, Apps
5010482541774		en					Ice cream																																Iceland	iceland						United Kingdom	en:united-kingdom			0																															100g	100g					173	kcal			6.8000001907349	g			5.9000000953674	g			24.799999237061	g			15.800000190735	g					2.7000000476837	g			0.20000000298023	g			0.080000001192092	g					173	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - yuka, Apps
8710447497302		en					Lynx Ice Chill Deodrant																														Aluminium-can	en:aluminium-can	Lynx	lynx						United Kingdom	en:united-kingdom			0																															100g	100g																																																																																																		en:can	en:aluminium																														unknown			unknown				-5	-3	0	0																App - Horizon, Apps
8717163627365		en					Lynx Ice Chill																														Pp-bottle	en:pp-bottle	Lynx	lynx						United Kingdom	en:united-kingdom			0																															100g	100g																																																																																																		en:bottle	en:pp-polypropylene																														unknown			unknown				-5	-8	0	0																App - Horizon, Apps
8710847954153		en					Ice Chill Bodyspray/Bodywash																														Card-box	en:card-box	Lynx	lynx						United Kingdom	en:united-kingdom			0																															100g	100g																																																																																																		en:box																															unknown			unknown				-5	-10	0	0																App - Horizon, Apps
8717644332153		en					Invisible Ice Fresh Anti-perspirant																														Aluminium-can	en:aluminium-can	Sure	sure						United Kingdom	en:united-kingdom			0																															100g	100g																																																																																																		en:can	en:aluminium																														unknown			unknown				-5	-3	0	0																App - Horizon, Apps
3415581176124		en					Strwaberry cheesecake																												500ml (430g)	86g	Paper-tub	en:paper-tub	Häagen-Dazs	haagen-dazs		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams	Made in France	en:made-in-france	United Kingdom	en:united-kingdom			0							France	france	FR 62.817.030 EC	fr-62-817-030-ec				fresh  cream , sugar, ,,,												Milk	en:milk				100g	100g	1095	kJ							14.4	g			9	g			29.1	g			25	g			0.3	g	3.8	g			0.28	g			0.112	g					1095	kJ																																																									en:paper																											en:ice-cream	en:milk-and-dairy-products,en:ice-cream	3	en:3-processed-foods	d	17	a	81		39509	-5	-1	0	0																App - Horizon, App - InFood, Apps
29053544		en					Rasberry ripple ice cream																																							United Kingdom	en:united-kingdom			0																															100g	100g					9.6	kcal			70	g			8.4	g			21.1	g			15.7	g					0.8	g													9.6	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - yuka, Apps
5010238017201		en					Oreo Ice Cream																																							United Kingdom	en:united-kingdom			0																															100g	100g					181	kcal			8.7	g			6.3	g			23	g			16	g					2.4	g			0.22	g			0.088	g					181	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - yuka, Apps
5053947930539		en					Caramel vanilla ICE CREAM																												900 ml	55 g			Tesco	tesco				Vegetarian	en:vegetarian	United Kingdom	en:united-kingdom	Tesco	tesco	0														"Reconstituted Dried Skimmed Milk, Caramel Flavoured Sauce (21%), Water, Sugar, Glucose Syrup, Milk Sugar, Coconut Oil, Caramel Flavoured Candy Pieces (3%), Palm Oil, Milk Proteins, Emulsifier (Mono - and Di-Glycerides of Fatty Acids), Stabilisers (Guar Gum, Sodium Alginate), Flavouring, Colour (Annatto).

Caramel Flavoured Sauce contains: Glucose-Fructose Syrup, Sweetened Condensed Milk, Water, Sugar, Tapioca Starch, Caramelised Sugar, Flavouring, Stabiliser (Xanthan Gum), Colour (Beta-Carotene).

Caramel Flavoured Candy Pieces contains: Sugar, Glucose, Milk, Palm Oil, Invert Sugar, Butteroil (Milk), Water, Flavouring, Humectant (Glycerine).

Allergy advice For allergens, see ingredients in bold. Also, may contain nuts. Suitable for vegetarians."												Milk	en:milk	Nuts	en:nuts		100g	100g	957	kJ			186	kcal			6.5	g			5.1	g			29.9	g			22.8	g			0.2	g	1.7	g			0.1	g			0.04	g					957	kJ																																																																																						4	en:4-ultra-processed-food-and-drink-products			unknown		1		-5	-15	1	0	-10															App - yuka, Apps
